Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Mil23c,An impossibility theorem in game dynamics,"Jason Milionis, Christos Papadimitriou, Georgios Piliouras, and Kelly Spendlove",2023,2023-10-05,Proceedings of the National Academy of Sciences of the United States of America,120,,"Significance The Nash equilibrium is the fundamental solution concept of game theory, playing a central role in fields beyond economics. Nash’s existence proof is famously nonconstructive, and the dynamics employed in the proof fail to converge to a Nash equilibrium. We show that this failure is a special case of a much more sweeping impossibility result for any game dynamics satisfying a minimal set of desiderata. Thus, the solution concept of Nash equilibria, while universally applicable, is also simultaneously a fundamentally incomplete description of the possible long-term agent behavior.",35,13,10.1073/pnas.2305349120,https://doi.org/10.1073/pnas.2305349120,0.9500
Kan12c,Distributed Computation of Equilibria in Monotone Nash Games via Iterative Regularization Techniques,A. Kannan and U. Shanbhag,2012,2012-10-02,SIAM J. Optim.,22,1177-1205,"We consider the development of single-timescale schemes for the distributed computation of equilibria associated with Nash games in which each player solves a convex program. Equilibria associated with such games are wholly captured by the solution set of a variational inequality. Our focus is on a class of games, termed monotone Nash games, that lead to monotone variational inequalities. Distributed extensions of standard approaches for solving such variational problems are characterized by two challenges: (1) Unless suitable assumptions (such as strong monotonicity) are imposed on the mapping arising in the specification of the variational inequality, iterative methods often require the solution of a sequence of regularized problems, a naturally two-timescale process that is harder to implement in practice. (2) Additionally, algorithm parameters for all players (such as steplengths and regularization parameters) have to be chosen centrally and communicated to all players; importantly, these parameters c...",125,9.2,10.1137/110825352,https://doi.org/10.1137/110825352,0.9400
Awi20,Continuous time approximation of Nash equilibria,"Romeo Awi, Ryan Hynd, and H. Mawi",2020,2020-09-14,arXiv: Analysis of PDEs,,,"We consider the problem of approximating Nash equilibria of $N$ functions $f_1,\dots, f_N$ of $N$ variables. In particular, we deduce conditions under which systems of the form $$ \dot u_j(t)=-\nabla_{x_j}f_j(u(t)) $$ $(j=1,\dots, N)$ are well posed and in which the large time limits of their solutions $u(t)=(u_1(t),\dots, u_N(t))$ are Nash equilibria for $f_1,\dots, f_N$. To this end, we will invoke the theory of maximal monotone operators. We will also identify an application of these ideas in game theory and show how to approximate equilibria in some game theoretic problems in function spaces.",1,0.2,,https://www.semanticscholar.org/paper/df4520729b02d8cef58231e3ed2cff6a2157fe4e,0.9300
Hol17,Stability and Instability in Saddle Point Dynamics—Part I,Thomas Holding and Ioannis Lestas,2017,2017-07-23,IEEE Transactions on Automatic Control,66,2933-2944,"We consider the problem of convergence to a saddle point of a concave–convex function via gradient dynamics. Since first introduced by Arrow, Hurwicz, and Uzawa, such dynamics have been extensively used in diverse areas; there are, however, features that render their analysis nontrivial. These include the lack of convergence guarantees when the concave–convex function considered does not satisfy additional strictness properties and also the nonsmoothness of subgradient dynamics. Our aim in this two-part article is to provide an explicit characterization to the asymptotic behavior of general gradient and subgradient dynamics applied to a general concave–convex function in $C^2$. We show that despite the nonlinearity and nonsmoothness of these dynamics, their $\omega$-limit set is comprised of trajectories that solve only explicit linear ODEs characterized within this article. More precisely, in part I, an exact characterization is provided to the asymptotic behavior of unconstrained gradient dynamics. We also show that when convergence to a saddle point is not guaranteed, then the system behavior can be problematic, with arbitrarily small noise leading to an unbounded second moment for the magnitude of the state vector. In part II, we consider a general class of subgradient dynamics that restrict trajectories in an arbitrary convex domain, and show that when an equilibrium point exists, the limiting trajectories belong to a class of dynamics characterized in part I as linear ODEs. These results are used to formulate corresponding convergence criteria and are demonstrated with examples.",11,1.2,10.1109/tac.2020.3019375,https://doi.org/10.1109/tac.2020.3019375,0.9300
Wen18,Beyond convexity—Contraction and global convergence of gradient descent,Patrick M. Wensing and J. Slotine,2018,2018-06-18,PLoS ONE,15,,"This paper considers the analysis of continuous time gradient-based optimization algorithms through the lens of nonlinear contraction theory. It demonstrates that in the case of a time-invariant objective, most elementary results on gradient descent based on convexity can be replaced by much more general results based on contraction. In particular, gradient descent converges to a unique equilibrium if its dynamics are contracting in any metric, with convexity of the cost corresponding to the special case of contraction in the identity metric. More broadly, contraction analysis provides new insights for the case of geodesically-convex optimization, wherein non-convex problems in Euclidean space can be transformed to convex ones posed over a Riemannian manifold. In this case, natural gradient descent converges to a unique equilibrium if it is contracting in any metric, with geodesic convexity of the cost corresponding to contraction in the natural metric. New results using semi-contraction provide additional insights into the topology of the set of optimizers in the case when multiple optima exist. Furthermore, they show how semi-contraction may be combined with specific additional information to reach broad conclusions about a dynamical system. The contraction perspective also easily extends to time-varying optimization settings and allows one to recursively build large optimization structures out of simpler elements. Extensions to natural primal-dual optimization and game-theoretic contexts further illustrate the potential reach of these new perspectives.",60,7.6,10.1371/journal.pone.0236661,https://doi.org/10.1371/journal.pone.0236661,0.9200
Too23,Higher-Order Uncoupled Dynamics Do Not Lead to Nash Equilibrium - Except When They Do,Sarah A. Toonsi and J. Shamma,2023,2023-04-09,ArXiv,abs/2304.04282,,"The framework of multi-agent learning explores the dynamics of how individual agent strategies evolve in response to the evolving strategies of other agents. Of particular interest is whether or not agent strategies converge to well known solution concepts such as Nash Equilibrium (NE). Most""fixed order""learning dynamics restrict an agent's underlying state to be its own strategy. In""higher order""learning, agent dynamics can include auxiliary states that can capture phenomena such as path dependencies. We introduce higher-order gradient play dynamics that resemble projected gradient ascent with auxiliary states. The dynamics are""payoff based""in that each agent's dynamics depend on its own evolving payoff. While these payoffs depend on the strategies of other agents in a game setting, agent dynamics do not depend explicitly on the nature of the game or the strategies of other agents. In this sense, dynamics are""uncoupled""since an agent's dynamics do not depend explicitly on the utility functions of other agents. We first show that for any specific game with an isolated completely mixed-strategy NE, there exist higher-order gradient play dynamics that lead (locally) to that NE, both for the specific game and nearby games with perturbed utility functions. Conversely, we show that for any higher-order gradient play dynamics, there exists a game with a unique isolated completely mixed-strategy NE for which the dynamics do not lead to NE. These results build on prior work that showed that uncoupled fixed-order learning cannot lead to NE in certain instances, whereas higher-order variants can. Finally, we consider the mixed-strategy equilibrium associated with coordination games. While higher-order gradient play can converge to such equilibria, we show such dynamics must be inherently internally unstable.",8,2.6,10.48550/arXiv.2304.04282,https://doi.org/10.48550/arXiv.2304.04282,0.9200
Yi17c,A distributed primal-dual algorithm for computation of generalized Nash equilibria with shared affine coupling constraints via operator splitting methods,Peng Yi and Lacra Pavel,2017,2017-03-15,Autom.,102,111-121,"Abstract In this paper, we propose a distributed algorithm for computation of a generalized Nash equilibrium (GNE) in noncooperative games over networks. We consider games in which the feasible decision sets of all players are coupled together by a globally shared affine constraint. Adopting the variational GNE as a refined solution, we reformulate the problem as that of finding the zeros of a sum of monotone operators through a primal–dual analysis and an augmentation of variables. Then we introduce a distributed algorithm based on forward–backward operator splitting methods. Each player only needs to know its local objective function, local feasible set, and a local block of the affine constraint, and share information with its neighbours. However, each player also needs to observe the decisions that its objective function directly depends on to evaluate its local gradient. We show convergence of the proposed algorithm for fixed step-sizes under some mild assumptions. Moreover, a distributed algorithm with inertia is also introduced and analysed for distributed variational GNE seeking. Numerical simulations are given for networked Cournot competition with bounded market capacities, to illustrate the algorithm efficiency and performance.",238,26,10.1016/j.automatica.2019.01.008,https://doi.org/10.1016/j.automatica.2019.01.008,0.9100
Mer17,Stochastic Mirror Descent Dynamics and Their Convergence in Monotone Variational Inequalities,P. Mertikopoulos and Mathias Staudigl,2017,2017-10-04,Journal of Optimization Theory and Applications,179,838 - 867,"We examine a class of stochastic mirror descent dynamics in the context of monotone variational inequalities (including Nash equilibrium and saddle-point problems). The dynamics under study are formulated as a stochastic differential equation, driven by a (single-valued) monotone operator and perturbed by a Brownian motion. The system’s controllable parameters are two variable weight sequences, that, respectively, pre- and post-multiply the driver of the process. By carefully tuning these parameters, we obtain global convergence in the ergodic sense, and we estimate the average rate of convergence of the process. We also establish a large deviations principle, showing that individual trajectories exhibit exponential concentration around this average.",27,3.1,10.1007/s10957-018-1346-x,https://doi.org/10.1007/s10957-018-1346-x,0.9000
Scu12,Real and Complex Monotone Communication Games,"G. Scutari, F. Facchinei, J. Pang, and D. Palomar",2012,2012-12-26,IEEE Transactions on Information Theory,60,4197-4231,"Noncooperative game-theoretic tools have been increasingly used to study many important resource allocation problems in communications, networking, smart grids, and portfolio optimization. In this paper, we consider a general class of convex Nash equilibrium problems (NEPs), where each player aims at solving an arbitrary smooth convex optimization problem. Differently from most of current works, we do not assume any specific structure for the players' problems, and we allow the optimization variables of the players to be matrices in the complex domain. Our main contribution is the design of a novel class of distributed (asynchronous) best-response-algorithms suitable for solving the proposed NEPs, even in the presence of multiple solutions. The new methods, whose convergence analysis is based on variational inequality (VI) techniques, can select, among all the equilibria of a game, those that optimize a given performance criterion, at the cost of limited signaling among the players. This is a major departure from existing best-response algorithms, whose convergence conditions imply the uniqueness of the NE. Some of our results hinge on the use of VI problems directly in the complex domain; the study of these new kind of VIs also represents a noteworthy innovative contribution. We then apply the developed methods to solve some new generalizations of Single Input Single Output (SISO) and Multiple Input Multiple Output (MIMO) games in cognitive radio systems, showing a considerable performance improvement over classical pure noncooperative schemes.",222,17,10.1109/TIT.2014.2317791,https://doi.org/10.1109/TIT.2014.2317791,0.9000
Ger07,Global Nash convergence of Foster and Young's regret testing,F. Germano and G. Lugosi,2007,2007-07-01,Games Econ. Behav.,60,135-154,"We construct an uncoupled randomized strategy of repeated play such that, if every player follows such a strategy, then the joint mixed strategy profiles converge, almost surely, to a Nash equilibrium of the one-shot game. The procedure requires very little in terms of players' information about the game. In fact, players' actions are based only on their own past payoffs and, in a variant of the strategy, players need not even know that their payoffs are determined through other players' actions. The procedure works for general finite games and is based on appropriate modifications of a simple stochastic learning rule introduced by Foster and Young.",95,5.0,10.1016/j.geb.2006.06.001,https://doi.org/10.1016/j.geb.2006.06.001,0.8900
Pov23,Fixed-Time Nash Equilibrium Seeking in Time-Varying Networks,"J. Poveda, M. Krstić, and T. Başar",2023,2023-04-01,IEEE Transactions on Automatic Control,68,1954-1969,"In this article, we introduce first-order and zeroth-order Nash equilibrium seeking dynamics with fixed-time and practical fixed-time convergence certificates for noncooperative games having finitely many players. The first-order algorithms achieve exact convergence to the Nash equilibrium of the game in a finite time that can be additionally upper bounded by a constant that is independent of the initial conditions of the actions of the players. Moreover, these fixed-time bounds can be prescribed a priori by the system designer under an appropriate tuning of the parameters of the algorithms. When players have access only to measurements of their cost functions, we consider a class of distributed multitime scale zeroth-order model-free adaptive dynamics that achieve semiglobal practical fixed-time stability, qualitatively preserving the fixed-time bounds of the first-order dynamics as the time scale separation increases. Moreover, by leveraging the property of fixed-time input-to-state stability, further results are obtained for mixed games where some of the players implement different seeking dynamics. Fast and slow switching communication graphs are also incorporated using tools from hybrid systems. We consider potential games as well as general nonpotential strongly monotone games. Numerical examples illustrate our results.",74,24,10.1109/TAC.2022.3168527,https://doi.org/10.1109/TAC.2022.3168527,0.8800
Bar74,"Dual effect, certainty equivalence, and separation in stochastic control",Y. Bar-Shalom and E. Tse,1974,1974-10-01,IEEE Transactions on Automatic Control,19,494-500,"In this paper the various policies in fixed end-time stochastic control are discussed first. The emphasis is on the difference between the feedback and closed-loop policies. It is shown how the closed-loop policy has the important property that it can be actively adaptive, while the feedback policy can only be passively adaptive. The feature of being actively adaptive is possible when the control has a dual effect, i.e., in addition to its effect on the state it affects the state uncertainty. The intimate connection between the neutrality (lack of dual effect) and certainty equivalence properties for a class of problems is proved. This new result is then used to widen the class of problems for which it was previously known that the certainty equivalence property holds.",396,7.7,10.1109/TAC.1974.1100635,https://doi.org/10.1109/TAC.1974.1100635,0.8800
Flo20,No-regret learning and mixed Nash equilibria: They do not mix,"Lampros Flokas, Emmanouil-Vasileios Vlatakis-Gkaragkounis, Thanasis Lianeas, P. Mertikopoulos, and G. Piliouras",2020,2020-10-19,ArXiv,abs/2010.09514,,"Understanding the behavior of no-regret dynamics in general $N$-player games is a fundamental question in online learning and game theory. A folk result in the field states that, in finite games, the empirical frequency of play under no-regret learning converges to the game's set of coarse correlated equilibria. By contrast, our understanding of how the day-to-day behavior of the dynamics correlates to the game's Nash equilibria is much more limited, and only partial results are known for certain classes of games (such as zero-sum or congestion games). In this paper, we study the dynamics of ""follow-the-regularized-leader"" (FTRL), arguably the most well-studied class of no-regret dynamics, and we establish a sweeping negative result showing that the notion of mixed Nash equilibrium is antithetical to no-regret learning. Specifically, we show that any Nash equilibrium which is not strict (in that every player has a unique best response) cannot be stable and attracting under the dynamics of FTRL. This result has significant implications for predicting the outcome of a learning process as it shows unequivocally that only strict (and hence, pure) Nash equilibria can emerge as stable limit points thereof.",96,17,,https://www.semanticscholar.org/paper/f058b9ad5b8cf14988b25590f849518cd033c570,0.8700
Too25,Higher-Order Uncoupled Learning Dynamics and Nash Equilibrium,Sarah A. Toonsi and Jeff S. Shamma,2025,2025-06-12,ArXiv,abs/2506.10874,,"We study learnability of mixed-strategy Nash Equilibrium (NE) in general finite games using higher-order replicator dynamics as well as classes of higher-order uncoupled heterogeneous dynamics. In higher-order uncoupled learning dynamics, players have no access to utilities of opponents (uncoupled) but are allowed to use auxiliary states to further process information (higher-order). We establish a link between uncoupled learning and feedback stabilization with decentralized control. Using this association, we show that for any finite game with an isolated completely mixed-strategy NE, there exist higher-order uncoupled learning dynamics that lead (locally) to that NE. We further establish the lack of universality of learning dynamics by linking learning to the control theoretic concept of simultaneous stabilization. We construct two games such that any higher-order dynamics that learn the completely mixed-strategy NE of one of these games can never learn the completely mixed-strategy NE of the other. Next, motivated by imposing natural restrictions on allowable learning dynamics, we introduce the Asymptotic Best Response (ABR) property. Dynamics with the ABR property asymptotically learn a best response in environments that are asymptotically stationary. We show that the ABR property relates to an internal stability condition on higher-order learning dynamics. We provide conditions under which NE are compatible with the ABR property. Finally, we address learnability of mixed-strategy NE in the bandit setting using a bandit version of higher-order replicator dynamics.",1,1.1,10.48550/arXiv.2506.10874,https://doi.org/10.48550/arXiv.2506.10874,0.8500
Azi20,A Tight and Unified Analysis of Gradient-Based Methods for a Whole Spectrum of Differentiable Games,"Waïss Azizian, Ioannis Mitliagkas, Simon Lacoste-Julien, and G. Gidel",2020,,International Conference on Artificial Intelligence and Statistics,,2863-2873,"We consider diﬀerentiable games where the goal is to ﬁnd a Nash equilibrium. The machine learning community has recently started using variants of the gradient method ( GD ). Prime examples are extragradient ( EG ), the optimistic gradient method ( OG ) and consensus optimization ( CO ), which enjoy linear convergence in cases like bilinear games, where the standard GD fails. The full bene-ﬁts of theses relatively new methods are not known as there is no uniﬁed analysis for both strongly monotone and bilinear games. We provide new analyses of the EG ’s local and global convergence properties and use is to get a tighter global convergence rate for OG and CO . Our analysis covers the whole range of settings between bilinear and strongly monotone games. It reveals that these methods converges via diﬀerent mechanisms at these extremes; in between, it exploits the most favorable mechanism for the given problem. We then prove that EG achieves the optimal rate for a wide class of algorithms with any number of extrapolations. Our tight analysis of EG ’s convergence rate in games shows that, unlike in convex minimization, EG may be much faster than GD .",65,10,,https://www.semanticscholar.org/paper/a326495c69c6f0e3c6d0aff50d1799d0bf2b309a,0.8400
Hel17,Learning with Bandit Feedback in Potential Games,"A. Héliou, Johanne Cohen, and P. Mertikopoulos",2017,2017-12-04,Neural Information Processing Systems,,6369-6378,"This paper examines the equilibrium convergence properties of no-regret learning with exponential weights in potential games. To establish convergence with minimal information requirements on the players' side, we focus on two frameworks: the semi-bandit case (where players have access to a noisy estimate of their payoff vectors, including strategies they did not play), and the bandit case (where players are only able to observe their in-game, realized payoffs). In the semi-bandit case, we show that the induced sequence of play converges almost surely to a Nash equilibrium at a quasi-exponential rate. In the bandit case, the same result holds for approximate Nash equilibria if we introduce a constant exploration factor that guarantees that action choice probabilities never become arbitrarily small. In particular, if the algorithm is run with a suitably decreasing exploration factor, the sequence of play converges to a bona fide Nash equilibrium with probability 1.",117,14,,https://www.semanticscholar.org/paper/8855dd5bed21819e125156ba33d99da7e9a26623,0.8300
Kle11b,Beyond the Nash Equilibrium Barrier,"Robert D. Kleinberg, Katrina Ligett, G. Piliouras, and É. Tardos",2011,,International Conference on Supercomputing,,125-140,"Nash equilibrium analysis has become the de facto standard for judging the solution quality achieved in systems composed of selfish users. This mindset is so pervasive in computer science that even the few papers devoted to directly analyzing outcomes of dynamic processes in repeated games (e.g., best-response or no-regret learning dynamics) have focused on showing that the performance of these dynamics is comparable to that of Nash equilibria. By assuming that equilibria are representative of the outcomes of selfish behavior, do we ever reach qualitatively wrong conclusions about those outcomes? In this paper, we argue that there exist games whose equilibria represent unnatural outcomes that are hard to coordinate on, and that the solution quality achieved by selfish users in such games is more accurately reflected in the disequilibrium represented by dynamics such as those produced by natural families of on-line learning algorithms. We substantiate this viewpoint by studying a game with a unique Nash equilibrium, but where natural learning dynamics exhibit non-convergent cycling behavior rather than converging to this equilibrium. We show that the outcome of this learning process is optimal and has much better social welfare than the unique Nash equilibrium, dramatically illustrating that natural learning processes have the potential to significantly outperform equilibrium-based analysis.",80,5.2,,https://www.semanticscholar.org/paper/b504e6b99d2c65ed4d030618a83e0f68fcf59adb,0.8200
Leg24,No-regret learning in harmonic games: Extrapolation in the face of conflicting interests,"Davide Legacci, P. Mertikopoulos, Christos Papadimitriou, G. Piliouras, and Bary S. R. Pradelski",2024,2024-12-28,ArXiv,abs/2412.20203,,"The long-run behavior of multi-agent learning - and, in particular, no-regret learning - is relatively well-understood in potential games, where players have aligned interests. By contrast, in harmonic games - the strategic counterpart of potential games, where players have conflicting interests - very little is known outside the narrow subclass of 2-player zero-sum games with a fully-mixed equilibrium. Our paper seeks to partially fill this gap by focusing on the full class of (generalized) harmonic games and examining the convergence properties of follow-the-regularized-leader (FTRL), the most widely studied class of no-regret learning schemes. As a first result, we show that the continuous-time dynamics of FTRL are Poincar\'e recurrent, that is, they return arbitrarily close to their starting point infinitely often, and hence fail to converge. In discrete time, the standard,""vanilla""implementation of FTRL may lead to even worse outcomes, eventually trapping the players in a perpetual cycle of best-responses. However, if FTRL is augmented with a suitable extrapolation step - which includes as special cases the optimistic and mirror-prox variants of FTRL - we show that learning converges to a Nash equilibrium from any initial condition, and all players are guaranteed at most O(1) regret. These results provide an in-depth understanding of no-regret learning in harmonic games, nesting prior work on 2-player zero-sum games, and showing at a high level that harmonic games are the canonical complement of potential games, not only from a strategic, but also from a dynamic viewpoint.",6,4.3,10.48550/arXiv.2412.20203,https://doi.org/10.48550/arXiv.2412.20203,0.8200
Yi17d,Distributed Generalized Nash Equilibria Computation of Monotone Games via Double-Layer Preconditioned Proximal-Point Algorithms,Peng Yi and Lacra Pavel,2017,2017-05-03,IEEE Transactions on Control of Network Systems,6,299-311,"In this paper, we investigate distributed generalized Nash equilibrium (GNE) computation of monotone games with affine coupling constraints. Each player can only utilize its local objective function, local feasible set, and a local block of the coupling constraint, and can only communicate with its neighbors. We assume the game has monotone pseudo-subdifferential without Lipschitz continuity restrictions. We design novel center-free distributed GNE seeking algorithms for equality and inequality affine coupling constraints, respectively. A proximal alternating direction method of multipliers is proposed for the equality case, while for the inequality case, a parallel splitting type algorithm is proposed. In both algorithms, the GNE seeking task is decomposed into a sequential Nash equilibrium (NE) computation of regularized subgames and distributed update of multipliers and auxiliary variables, based on local data and local communication. Our two double-layer GNE algorithms need not specify the inner loop NE seeking algorithm, and moreover, only require that the strongly monotone subgames are inexactly solved. We prove their convergence by showing that the two algorithms can be seen as specific instances of preconditioned proximal point algorithms for finding zeros of monotone operators. Applications and numerical simulations are given for illustration.",81,9.0,10.1109/TCNS.2018.2813928,https://doi.org/10.1109/TCNS.2018.2813928,0.8200
Tse73,Wide-sense adaptive dual control for nonlinear stochastic systems,"E. Tse, Y. Bar-Shalom, and L. Meier",1973,1973-04-01,IEEE Transactions on Automatic Control,18,98-108,"A new approach is presented for the problem of stochastic control of nonlinear systems. It is well known that, except for the linear-quadratic problem, the optimal stochastic controller cannot be obtained in practice. In general it is the curse of dimensionality that makes the strict application of the principle of optimality infeasible. The two subproblems of stochastic control, estimation and control proper, are, except for the linear-quadratic case, intercoupled. As pointed out by Feldbaum, in addition to its effects on the state of the system, the control also affects the estimation performance. In this paper, the control problem is formulated such that this dual property of the control appears explicitly. The resulting control sequence exhibits the closed-loop property, i.e., it takes into account the past observations and also the future observation program. Thus, in addition to being adaptive, this control also plans its future learning according to the control objective. Some preliminary simulation results illustrate these properties of the control.",170,3.2,10.1109/TAC.1973.1100238,https://doi.org/10.1109/TAC.1973.1100238,0.8200
Can13,Near-Potential Games: Geometry and Dynamics,"Ozan Candogan, A. Ozdaglar, and P. Parrilo",2013,2013-05-01,ACM Trans. Economics and Comput.,1,11:1-11:32,,46,3.5,10.1145/2465769.2465776,https://doi.org/10.1145/2465769.2465776,0.8100
Bai19,Multi-Agent Learning in Network Zero-Sum Games is a Hamiltonian System,James P. Bailey and G. Piliouras,2019,2019-03-05,Adaptive Agents and Multi-Agent Systems,,233-241,"Zero-sum games are natural, if informal, analogues of closed physical systems where no energy/utility can enter or exit. This analogy can be extended even further if we consider zero-sum network (polymatrix) games where multiple agents interact in a closed economy. Typically, (network) zero-sum games are studied from the perspective of Nash equilibria. Nevertheless, this comes in contrast with the way we typically think about closed physical systems, e.g., Earth-moon systems which move perpetually along recurrent trajectories of constant energy. We establish a formal and robust connection between multi-agent systems and Hamiltonian dynamics -- the same dynamics that describe conservative systems in physics. Specifically, we show that no matter the size, or network structure of such closed economies, even if agents use different online learning dynamics from the standard class of Follow-the-Regularized-Leader, they yield Hamiltonian dynamics. This approach generalizes the known connection to Hamiltonians for the special case of replicator dynamics in two agent zero-sum games developed by Hofbauer. Moreover, our results extend beyond zero-sum settings and provide a type of a Rosetta stone (see e.g. Table 1) that helps to translate results and techniques between online optimization, convex analysis, games theory, and physics.",46,6.4,10.65109/enzt1484,https://doi.org/10.65109/enzt1484,0.8000
Hof09b,Stable games and their dynamics,J. Hofbauer and William H. Sandholm,2009,2009-07-01,J. Econ. Theory,144,1665-1693,,257,15,10.1016/j.jet.2009.01.007,https://doi.org/10.1016/j.jet.2009.01.007,0.8000
Har00,A simple adaptive procedure leading to correlated equilibrium,S. Hart and A. Mas-Colell,2000,2000-09-01,Econometrica,68,1127-1150,"We propose a new and simple adaptive procedure for playing a game: ‘‘regret-matching.’’ In this procedure, players may depart from their current play with probabilities that are proportional to measures of regret for not having used other strategies in the past. It is shown that our adaptive procedure guarantees that, with probability one, the empirical distributions of play converge to the set of correlated equilibria of the game.",1354,53,10.1111/1468-0262.00153,https://doi.org/10.1111/1468-0262.00153,0.8000
Mon96,REGULAR ARTICLEPotential Games,Dov Monderer and L. Shapley,1996,1996-05-01,Games and Economic Behavior,14,,"We define and discuss several notions of potential functions for games in strategic form. We characterize games that have a potential function, and we present a variety of applications.Journal of Economic LiteratureClassification Numbers:C72, C73.",2282,76,10.1006/game.1996.0044,https://doi.org/10.1006/game.1996.0044,0.7900
Blu94,From optimization and variational inequalities to equilibrium problems,E. Blum and W. Oettli,1994,,,63,123-145,,2741,85,,https://www.semanticscholar.org/paper/2943f194efb591a1231ecea27e1af8a4b4c50827,0.7900
Ho72,Team decision theory and information structures in optimal control problems--Part II,Y. Ho and K. Chu,1972,1972-02-01,IEEE Transactions on Automatic Control,17,15-22,"General dynamic team decision problems with linear information structures and quadratic payoff functions are studied. The primitive random variables are jointly Gaussian. No constraints on the information structures are imposed except causality. Equivalence relations in information and in control functions among different systems are developed. These equivalence relations aid in the solving of many general problems by relating their solutions to those of the systems with ""perfect memory."" The latter can be obtained by the method derived in Part I. A condition is found which enables each decision maker to infer the information available to his precedents, while at the same time the controls which will affect the information assessed can be proven optimal. When this condition fails, upper and lower bounds of the payoff function can still be obtained systematically, and suboptimal controls can be obtained.",563,10,10.1109/TAC.1972.1099850,https://doi.org/10.1109/TAC.1972.1099850,0.7800
Ana22d,On Last-Iterate Convergence Beyond Zero-Sum Games,"Ioannis Anagnostides, Ioannis Panageas, Gabriele Farina, and T. Sandholm",2022,2022-03-22,ArXiv,abs/2203.12056,,"Most existing results about \emph{last-iterate convergence} of learning dynamics are limited to two-player zero-sum games, and only apply under rigid assumptions about what dynamics the players follow. In this paper we provide new results and techniques that apply to broader families of games and learning dynamics. First, we use a regret-based analysis to show that in a class of games that includes constant-sum polymatrix and strategically zero-sum games, dynamics such as \emph{optimistic mirror descent (OMD)} have \emph{bounded second-order path lengths}, a property which holds even when players employ different algorithms and prediction mechanisms. This enables us to obtain $O(1/\sqrt{T})$ rates and optimal $O(1)$ regret bounds. Our analysis also reveals a surprising property: OMD either reaches arbitrarily close to a Nash equilibrium, or it outperforms the \emph{robust price of anarchy} in efficiency. Moreover, for potential games we establish convergence to an $\epsilon$-equilibrium after $O(1/\epsilon^2)$ iterations for mirror descent under a broad class of regularizers, as well as optimal $O(1)$ regret bounds for OMD variants. Our framework also extends to near-potential games, and unifies known analyses for distributed learning in Fisher's market model. Finally, we analyze the convergence, efficiency, and robustness of \emph{optimistic gradient descent (OGD)} in general-sum continuous games.",52,12,10.48550/arXiv.2203.12056,https://doi.org/10.48550/arXiv.2203.12056,0.7800
Gad19,Single-Timescale Distributed GNE Seeking for Aggregative Games Over Networks via Forward–Backward Operator Splitting,Dian Gadjov and Lacra Pavel,2019,2019-07-31,IEEE Transactions on Automatic Control,66,3259-3266,"We consider aggregative games with affine coupling constraints, where agents have partial information on the aggregate value and can only communicate with neighboring agents. We propose a single-layer distributed algorithm that reaches a variational generalized Nash equilibrium, under constant step sizes. The algorithm works on a single timescale, i.e., it does not require multiple communication rounds between agents before updating their action. The convergence proof leverages an invariance property of the aggregate estimates and relies on a forward–backward splitting for two preconditioned operators and their restricted (strong) monotonicity properties on the consensus subspace.",77,11,10.1109/TAC.2020.3015354,https://doi.org/10.1109/TAC.2020.3015354,0.7700
Bel18c,Semi-Decentralized Generalized Nash Equilibrium Seeking in Monotone Aggregative Games,Giuseppe Belgioioso and Sergio Grammatico,2018,2018-03-28,IEEE Transactions on Automatic Control,68,140-155,"We address the generalized Nash equilibrium seeking problem for a population of agents playing aggregative games with affine coupling constraints. We focus on semi-decentralized communication architectures, where there is a central coordinator able to gather and broadcast signals of aggregative nature to the agents. By exploiting the framework of monotone operator theory and operator splitting, we first critically review the most relevant available algorithms and then design two novel schemes: 1) a single-layer, fixed-step algorithm with convergence guarantee for general (noncocoercive, nonstrictly) monotone aggregative games and 2) a single-layer proximal-type algorithm for a class of monotone aggregative games with linearly coupled cost functions. We also design novel accelerated variants of the algorithms via (alternating) inertial and over-relaxation steps. Finally, we show via numerical simulations that the proposed algorithms outperform those in the literature in terms of convergence speed.",60,7.4,10.1109/TAC.2021.3135360,https://doi.org/10.1109/TAC.2021.3135360,0.7600
Nay12,Decentralized Stochastic Control with Partial History Sharing: A Common Information Approach,"A. Nayyar, Aditya Mahajan, and D. Teneketzis",2012,2012-09-07,IEEE Transactions on Automatic Control,58,1644-1658,"A general model of decentralized stochastic control called partial history sharing information structure is presented. In this model, at each step the controllers share part of their observation and control history with each other. This general model subsumes several existing models of information sharing as special cases. Based on the information commonly known to all the controllers, the decentralized problem is reformulated as an equivalent centralized problem from the perspective of a coordinator. The coordinator knows the common information and selects prescriptions that map each controller's local information to its control actions. The optimal control problem at the coordinator is shown to be a partially observable Markov decision process (POMDP) which is solved using techniques from Markov decision theory. This approach provides 1) structural results for optimal strategies and 2) a dynamic program for obtaining optimal strategies for all controllers in the original decentralized problem. Thus, this approach unifies the various ad-hoc approaches taken in the literature. In addition, the structural results on optimal control strategies obtained by the proposed approach cannot be obtained by the existing generic approach (the person-by-person approach) for obtaining structural results in decentralized problems; and the dynamic program obtained by the proposed approach is simpler than that obtained by the existing generic approach (the designer's approach) for obtaining dynamic programs in decentralized problems.",305,22,10.1109/TAC.2013.2239000,https://doi.org/10.1109/TAC.2013.2239000,0.7600
