Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Koo18,Planning Complexity Registers as a Cost in Metacontrol,"W. Kool, S. Gershman, and F. Cushman",2018,2018-03-21,Journal of Cognitive Neuroscience,30,1391-1404,"Decision-making algorithms face a basic tradeoff between accuracy and effort (i.e., computational demands). It is widely agreed that humans can choose between multiple decision-making processes that embody different solutions to this tradeoff: Some are computationally cheap but inaccurate, whereas others are computationally expensive but accurate. Recent progress in understanding this tradeoff has been catalyzed by formalizing it in terms of model-free (i.e., habitual) versus model-based (i.e., planning) approaches to reinforcement learning. Intuitively, if two tasks offer the same rewards for accuracy but one of them is much more demanding, we might expect people to rely on habit more in the difficult task: Devoting significant computation to achieve slight marginal accuracy gains would not be “worth it.” We test and verify this prediction in a sequential reinforcement learning task. Because our paradigm is amenable to formal analysis, it contributes to the development of a computational model of how people balance the costs and benefits of different decision-making processes in a task-specific manner; in other words, how we decide when hard thinking is worth it.",56,6.9,10.1162/jocn_a_01263,https://doi.org/10.1162/jocn_a_01263,1.1200
Atk16,When Is Information Sufficient for Action? Search with Unreliable yet Informative Intelligence,"Michael P. Atkinson, M. Kress, and Rutger-Jan Lange",2016,2016-03-30,Oper. Res.,64,315-328,"We analyze a variant of the whereabouts search problem, in which a searcher looks for a target hiding in one of n possible locations. Unlike in the classic version, our searcher does not pursue the target by actively moving from one location to the next. Instead, the searcher receives a stream of intelligence about the location of the target. At any time, the searcher can engage the location he thinks contains the target or wait for more intelligence. The searcher incurs costs when he engages the wrong location, based on insufficient intelligence, or waits too long in the hopes of gaining better situational awareness, which allows the target to either execute his plot or disappear. We formulate the searcher’s decision as an optimal stopping problem and establish conditions for optimally executing this search-and-interdict mission.",11,1.1,10.1287/opre.2016.1488,https://doi.org/10.1287/opre.2016.1488,1.1100
Hec13b,The Compilation of Decision Models,"D. Heckerman, J. Breese, and E. Horvitz",2013,2013-03-27,ArXiv,abs/1304.1510,,"We introduce and analyze the problem of the compilation of decision models from a decision-theoretic perspective. The techniques described allow us to evaluate various configurations of compiled knowledge given the nature of evidential relationships in a domain, the utilities associated with alternative actions, the costs of run-time delays, and the costs of memory. We describe procedures for selecting a subset of the total observations available to be incorporated into a compiled situation-action mapping, in the context of a binary decision with conditional independence of evidence. The methods allow us to incrementally select the best pieces of evidence to add to the set of compiled knowledge in an engineering setting. After presenting several approaches to compilation, we exercise one of the methods to provide insight into the relationship between the distribution over weights of evidence and the preferred degree of compilation.",28,2.1,,https://www.semanticscholar.org/paper/9b795a1f630a4559bcd0344a1c30127a3ae11148,1.0900
Han01b,Monitoring and control of anytime algorithms: A dynamic programming approach,E. Hansen and S. Zilberstein,2001,2001-02-01,Artif. Intell.,126,139-157,,144,5.7,10.1016/S0004-3702(00)00068-0,https://doi.org/10.1016/S0004-3702(00)00068-0,1.0600
Day13,Reward-Rate Maximization in Sequential Identification under a Stochastic Deadline,Savas Dayanik and Angela J. Yu,2013,2013-07-16,SIAM J. Control. Optim.,51,2922-2948,"Any intelligent system performing evidence-based decision making under time pressure must negotiate a speed-accuracy trade-off. In computer science and engineering, this is typically modeled as minimizing a Bayes-risk functional that is a linear combination of expected decision delay and expected terminal decision loss. In neuroscience and psychology, however, it is often modeled as maximizing the long-term reward rate, or the ratio of expected terminal reward and expected decision delay. The two approaches have opposing advantages and disadvantages. While Bayes-risk minimization can be solved with powerful dynamic programming techniques unlike reward-rate maximization, it also requires the explicit specification of the relative costs of decision delay and error, which is obviated by reward-rate maximization. Here, we demonstrate that, for a large class of sequential multihypothesis identification problems under a stochastic deadline, the reward-rate maximization is equivalent to a special case of Bayes-r...",13,1.0,10.1137/100818005,https://doi.org/10.1137/100818005,1.0300
Han96c,Monitoring the Progress of Anytime Problem-Solving,E. Hansen and S. Zilberstein,1996,1996-08-04,"AAAI/IAAI, Vol. 2",,1229-1234,"Anytime algorithms offer a tradeoff between solution quality and computation time that has proved useful in applying artificial intelligence techniques to time-critical problems. To exploit this tradeoff, a system must be able to determine the best time to stop deliberation and act on the currently available solution. When the rate of improvement of solution quality is uncertain, monitoring the progress of the algorithm can improve the utility of the system. This paper introduces a technique for run-time monitoring of anytime algorithms that is sensitive to the variance of the algorithm's performance, the time-dependent utility of a solution, the ability of the run-time monitor to estimate the quality of the currently available solution, and the cost of monitoring. The paper examines the conditions under which the technique is optimal and demonstrates its applicability.",69,2.3,,https://www.semanticscholar.org/paper/68468264335d151fffcf400f4601be513b1e8a03,1.0200
Shp19,Allocating Planning Effort When Actions Expire,Shahaf S. Shperberg et al.,2019,2019-07-17,AAAI Conference on Artificial Intelligence,,2371-2378,"Making plans that depend on external events can be tricky. For example, an agent considering a partial plan that involves taking a bus must recognize that this partial plan is only viable if completed and selected for execution in time for the agent to arrive at the bus stop. This setting raises the thorny problem of allocating the agent’s planning effort across multiple open search nodes, each of which has an expiration time and an expected completion effort in addition to the usual estimated plan cost. This paper formalizes this metareasoning problem, studies its theoretical properties, and presents several algorithms for solving it. Our theoretical results include a surprising connection to job scheduling, as well as to deliberation scheduling in time-dependent planning. Our empirical results indicate that our algorithms are effective in practice. This work advances our understanding of how heuristic search planners might address realistic problem settings.",15,2.2,10.1609/AAAI.V33I01.33012371,https://doi.org/10.1609/AAAI.V33I01.33012371,0.9700
Cse17,Planning Time to Think: Metareasoning for On-Line Planning with Durative Actions,"Bence Cserna, Wheeler Ruml, and J. Frank",2017,2017-06-05,International Conference on Automated Planning and Scheduling,,56-60,"'
 
 When minimizing makespan during off-line planning, the fastest action sequence to reach a particular state is, by definition, preferred. When trying to reach a goal quickly in on-line planning, previous work has inherited that assumption: the faster of two paths that both reach the same state is usually considered to dominate the slower one. In this short paper, we point out that, when planning happens concurrently with execution, selecting a slower action can allow additional time for planning, leading to better plans. We present Slo'RTS, a metareasoning planning algorithm that estimates whether the expected improvement in future decision-making from this increased planning time is enough to make up for the increased duration of the selected action. Using simple benchmarks, we show that Slo'RTS can yield shorter time-to-goal than a conventional planner. This generalizes previous work on metareasoning in on-line planning and highlights the inherent uncertainty present in an on-line setting.
 
",17,1.9,10.1609/icaps.v27i1.13827,https://doi.org/10.1609/icaps.v27i1.13827,0.9500
Lie17,Strategy Selection as Rational Metareasoning,Falk Lieder and T. Griffiths,2017,2017-11-01,Psychological Review,124,762–794,,169,20,10.1037/rev0000075,https://doi.org/10.1037/rev0000075,0.9200
Oce15b,Metareasoning in Real-Time Heuristic Search,D. O'Ceallaigh and Wheeler Ruml,2015,2015-05-13,Symposium on Combinatorial Search,,87-95,"'
 
 Real-time heuristic search addresses the setting in which planning andacting can proceed concurrently. We explore the use of metareasoning at two decision points within a real-time heuristic search. First, if the domain has an `identity action' that allows the agent to remain in the same state and deliberate further, when should this action be taken? Second, given a partial plan that extends to the lookahead frontier, to how many actions should the agent commit? We show that considering these decisions carefully can reduce the agent's total time taken to arrive at a goal in several benchmark domains, relative to the current state-of-the-art. The resulting algorithm can dynamically adjust the way it interleaves planning and acting, between greedy hill-climbing and A*, depending on the problem instance.
 
",16,1.5,10.1609/socs.v6i1.18362,https://doi.org/10.1609/socs.v6i1.18362,0.9000
Lie17b,Learning to select computations,"Falk Lieder, Frederick Callaway, Sayan Gul, Paul M. Krueger, and T. Griffiths",2017,2017-11-18,ArXiv,abs/1711.06892,,"Efficient use of limited computational resources is essential to intelligence. Selecting computations optimally according to rational metareasoning would achieve this, but rational metareasoning is computationally intractable. Inspired by psychology and neuroscience, we propose the first learning algorithm for approximating the optimal selection of computations. We derive a general, sample-efficient reinforcement learning algorithm for learning to select computations from the insight that the value of computation lies between the myopic value of computation and the value of perfect information. We evaluate the performance of our method against two state-of-the-art methods for approximate metareasoning--the meta-greedy heuristic and the blinkered policy--on three increasingly difficult metareasoning problems: metareasoning about when to terminate computation, metareasoning about how to choose between multiple actions, and metareasoning about planning. Across all three domains, our method achieved near-optimal performance and significantly outperformed the meta-greedy heuristic. The blinkered policy performed on par with our method in metareasoning about decision-making, but it is not directly applicable to metareasoning about planning where our method outperformed both the meta-greedy heuristic and a generalization of the blinkered policy. Our results are a step towards building self-improving AI systems that can learn to make optimal use of their limited computational resources to efficiently solve complex problems in real-time.",38,4.5,,https://www.semanticscholar.org/paper/e89e76f8877317a686c467b03ebff60abb3b5433,0.8800
Oce15,Metareasoning for Concurrent Planning and Execution,D. O'Ceallaigh and Wheeler Ruml,2015,,,,,"We consider two fundamental questions in concurrent planning and execution. First, if the domain has an ‘identity action’ that allows the agent to postpone acting, remain in the same state, and deliberate further, when should this action be taken? Second, if the agent decides to act before a complete plan has been formed, to how many actions in the current partial plan should the agent commit? We show that considering these decisions carefully can reduce the agent’s total time taken to arrive at a goal in several benchmark domains, relative to the current state-of-the-art. The resulting algorithm can dynamically adjust the way it interleaves planning and acting, between reactive greedy hill-climbing and deliberative A*, depending on the problem instance.",2,0.2,,https://www.semanticscholar.org/paper/b27871b9fdefe055e5e98d143ad4e7b08d2de511,0.8600
Elb23,A Formal Metareasoning Model of Concurrent Planning and Execution,Amihay Elboher et al.,2023,2023-03-05,AAAI Conference on Artificial Intelligence,,12427-12435,"Agents that plan and act in the real world must deal with the fact that time passes as they are planning. When timing is tight, there may be insufficient time to complete the search for a plan before it is time to act. By commencing execution before search concludes, one gains time to search by making planning and execution concurrent. However, this incurs the risk of making incorrect action choices, especially if actions are irreversible. This tradeoff between opportunity and risk is the problem addressed in this paper. Our main contribution is to formally define this setting as an abstract metareasoning problem. We find that the abstract problem is intractable. However, we identify special cases that are solvable in polynomial time, develop greedy solution algorithms, and, through tests on instances derived from search problems, find several methods that achieve promising practical performance. This work lays the foundation for a principled time-aware executive that concurrently plans and executes.",3,0.9,10.48550/arXiv.2303.02664,https://doi.org/10.48550/arXiv.2303.02664,0.8400
Lie14,Algorithm selection by rational metareasoning as a model of human strategy selection,Falk Lieder et al.,2014,2014-12-08,Neural Information Processing Systems,,2870-2878,"Selecting the right algorithm is an important problem in computer science, because the algorithm often has to exploit the structure of the input to be efficient. The human mind faces the same challenge. Therefore, solutions to the algorithm selection problem can inspire models of human strategy selection and vice versa. Here, we view the algorithm selection problem as a special case of metareasoning and derive a solution that outperforms existing methods in sorting algorithm selection. We apply our theory to model how people choose between cognitive strategies and test its prediction in a behavioral experiment. We find that people quickly learn to adaptively choose between cognitive strategies. People's choices in our experiment are consistent with our model but inconsistent with previous theories of human strategy selection. Rational metareasoning appears to be a promising framework for reverse-engineering how people choose among cognitive strategies and translating the results into better solutions to the algorithm selection problem.",52,4.5,,https://www.semanticscholar.org/paper/010b7be03da61cc629e342c651c99bb32ebbcbeb,0.8300
Shp20b,Trading Plan Cost for Timeliness in Situated Temporal Planning,"Shahaf S. Shperberg, Andrew Coles, E. Karpas, S. E. Shimony, and Wheeler Ruml",2020,2020-07-01,International Joint Conference on Artificial Intelligence,,4176-4182,"If a planning agent is considering taking a bus, for example, the time that passes during its planning can affect the feasibility of its plans, as the bus may depart before the agent has found a complete plan. Previous work on this situated temporal planning setting proposed an abstract deliberation scheduling scheme for maximizing the probability of finding a plan that is still feasible at the time it is found. In this paper, we extend the deliberation scheduling approach to address problems in which plans can differ in their cost. Like the planning deadlines, these costs can be uncertain until a complete plan has been found. We show that finding a deliberation policy that minimizes expected cost is PSPACE-hard and that even for known costs and deadlines the optimal solution is a contingent, rather than sequential, schedule. We then analyze special cases of the problem and use these results to propose a greedy scheme that considers both the uncertain deadlines and costs. Our empirical evaluation shows that the greedy scheme performs well in practice on a variety of problems, including some generated from planner search trees.",6,1.0,10.24963/ijcai.2020/577,https://doi.org/10.24963/ijcai.2020/577,0.8200
Bur13,Heuristic Search When Time Matters,"E. Burns, Wheeler Ruml, and M. Do",2013,2013-05-01,J. Artif. Intell. Res.,47,697-740,"In many applications of shortest-path algorithms, it is impractical to find a provably optimal solution; one can only hope to achieve an appropriate balance between search time and solution cost that respects the user's preferences. Preferences come in many forms; we consider utility functions that linearly trade-off search time and solution cost. Many natural utility functions can be expressed in this form. For example, when solution cost represents the makespan of a plan, equally weighting search time and plan makespan minimizes the time from the arrival of a goal until it is achieved. Current state-of-theart approaches to optimizing utility functions rely on anytime algorithms, and the use of extensive training data to compute a termination policy. We propose a more direct approach, called Bugsy, that incorporates the utility function directly into the search, obviating the need for a separate termination policy. We describe a new method based on off-line parameter tuning and a novel benchmark domain for planning under time pressure based on platform-style video games. We then present what we believe to be the first empirical study of applying anytime monitoring to heuristic search, and we compare it with our proposals. Our results suggest that the parameter tuning technique can give the best performance if a representative set of training instances is available. If not, then Bugsy is the algorithm of choice, as it performs well and does not require any off-line training. This work extends the tradition of research on metareasoning for search by illustrating the benefits of embedding lightweight reasoning about time into the search algorithm itself.",39,3.0,10.1613/JAIR.4047,https://doi.org/10.1613/JAIR.4047,0.8000
Mil21f,A rational reinterpretation of dual-process theories.,"S. Milli, Falk Lieder, and T. Griffiths",2021,2021-09-15,Cognition,217,"'
          104881
        ","Highly influential ""dual-process"" accounts of human cognition postulate the coexistence of a slow accurate system with a fast error-prone system. But why would there be just two systems rather than, say, one or 93? Here, we argue that a dual-process architecture might reflect a rational tradeoff between the cognitive flexibility afforded by multiple systems and the time and effort required to choose between them. We investigate what the optimal set and number of cognitive systems would be depending on the structure of the environment. We find that the optimal number of systems depends on the variability of the environment and the difficulty of deciding when which system should be used. Furthermore, we find that there is a plausible range of conditions under which it is optimal to be equipped with a fast system that performs no deliberation (""System 1"") and a slow system that achieves a higher expected accuracy through deliberation (""System 2""). Our findings thereby suggest a rational reinterpretation of dual-process theories.",34,7.3,10.1016/j.cognition.2021.104881,https://doi.org/10.1016/j.cognition.2021.104881,0.7900
She89,Minimizing Response Times in Real Time Planning and Search,S. Shekhar and S. Dutta,1989,1989-08-20,International Joint Conference on Artificial Intelligence,,238-242,"Real time artificial intelligence (AI) systems are required to respond within a given deadline, or have optimal response times. While some researchers have addressed the issue of planning under deadline constraints, there has been very little research towards optimizing the response time of problem-solving methods. The costs for a response consists of the cost to plan for a solution and the cost of executing the chosen solution. There is an intimate trade-off between these two costs. This paper presents an algorithm for providing near optimal response times by formalizing the trade-offs between planning and execution costs. We provide a proof of correctness and describe an implementation of the algorithm in a real time application of query planning. We also provide a model for considering response times in the context of the A* heuristic search algorithm.",28,0.8,,https://www.semanticscholar.org/paper/466e76b846a683a8ccb3b71887203b01084af6e3,0.7800
Kor90,Real-Time Heuristic Search,R. Korf,1990,1990-03-03,Artif. Intell.,42,189-211,,1110,31,10.1016/0004-3702(90)90054-4,https://doi.org/10.1016/0004-3702(90)90054-4,0.7600
Mil17,When Does Bounded-Optimal Metareasoning Favor Few Cognitive Systems?,"S. Milli, Falk Lieder, and T. Griffiths",2017,2017-02-12,AAAI Conference on Artificial Intelligence,,4422-4428,"'
 
 While optimal metareasoning is notoriously intractable, humans are nonetheless able to adaptively allocate their computational resources. A possible approximation that humans may use to do this is to only metareason over a finite set of cognitive systems that perform variable amounts of computation. The highly influential ""dual-process"" accounts of human cognition, which postulate the coexistence of a slow accurate system with a fast error-prone system, can be seen as a special case of this approximation. This raises two questions: how many cognitive systems should a bounded optimal agent be equipped with and what characteristics should those systems have? We investigate these questions in two settings: a one-shot decision between two alternatives, and planning under uncertainty in a Markov decision process. We find that the optimal number of systems depends on the variability of the environment and the costliness of metareasoning. Consistent with dual-process theories, we also find that when having two systems is optimal, then the first system is fast but error-prone and the second system is slow but accurate.
 
",19,2.1,10.1609/aaai.v31i1.11156,https://doi.org/10.1609/aaai.v31i1.11156,0.7400
Vel98,Interleaving Deliberative and Reactive Planning in Dynamic Multi-Agent Domains,M. Veloso and R. M. Jensen,1998,,,,,"Reactive planning, consisting of pre-deened sensor-action rules, is well suited to eeectively respond to dynamic changes in real-time environments. However , it is in general challenging to strategically reason about long or short-term objectives using reac-tive planning. Therefore, ideally, deliberative and reactive planning should be integrated. In this paper , we introduce an adaptive interleaving of de-liberative and reactive planning as our approach for dealing with real-time dynamic environments. Two main aspects are responsible for the success of the approach. First, the deliberative planner uses depth-bounded forward chaining guided by goal-based heuristics. Second, the real-time state space is discretized as a function of the average time that the deliberative planner needs to generate a plan. This ensures that the state, as seen by the delib-erative planner, does not change in average while the plan is being generated. When a plan fails or a new plan is needed, the reactive planner takes over. We extend our approach to multi-agent real-time domains, where the need for collaborative deliber-ative planning is particularly needed. We implemented and demonstrate our integration using the Prodigy deliberative planner and the RoboCup soccer simulator server.",25,0.9,,https://www.semanticscholar.org/paper/ec6017c5220b4d56be57a43eaa1c29831653b331,0.7300
Eco15,Model-Based Reasoning in Humans Becomes Automatic with Training,"M. Economides, Z. Kurth-Nelson, Annika Lübbert, M. Guitart-Masip, and R. Dolan",2015,2015-09-01,PLoS Computational Biology,11,,"Model-based and model-free reinforcement learning (RL) have been suggested as algorithmic realizations of goal-directed and habitual action strategies. Model-based RL is more flexible than model-free but requires sophisticated calculations using a learnt model of the world. This has led model-based RL to be identified with slow, deliberative processing, and model-free RL with fast, automatic processing. In support of this distinction, it has recently been shown that model-based reasoning is impaired by placing subjects under cognitive load—a hallmark of non-automaticity. Here, using the same task, we show that cognitive load does not impair model-based reasoning if subjects receive prior training on the task. This finding is replicated across two studies and a variety of analysis methods. Thus, task familiarity permits use of model-based reasoning in parallel with other cognitive demands. The ability to deploy model-based reasoning in an automatic, parallelizable fashion has widespread theoretical implications, particularly for the learning and execution of complex behaviors. It also suggests a range of important failure modes in psychiatric disorders.",80,7.5,10.1371/journal.pcbi.1004463,https://doi.org/10.1371/journal.pcbi.1004463,0.7200
Kan89,A Model for Projection and Action,Keiji Kanazawa and T. Dean,1989,1989-08-20,International Joint Conference on Artificial Intelligence,,985-990,"In designing autonomous agents that deal competently with issues involving time and space, there is a tradeoff to be made between guaranteed response-time reactions on the one hand, and flexibility and expressiveness on the other. We propose a model of action with probabilistic reasoning and decision analytic evaluation for use in a layered control architecture. Our model is well suited to tasks that require reasoning about the interaction of behaviors and events in a fixed temporal horizon. Decisions are continuously reevaluated, so that there is no problem with plans becoming obsolete as new information becomes available. In this paper, we are particularly interested in the trade-offs required to guarantee a fixed reponse time in reasoning about nondeterministic cause-and-eflect relationships. By exploiting approximate decision making processes, we are able to trade accuracy in our predictions for speed in decision making in order to improve expected performance in dynamic situations.",83,2.3,,https://www.semanticscholar.org/paper/6c58666c96f40538a7677fae631c9725fbbb65e8,0.7100
Har19c,Time-dependent competition between goal-directed and habitual response preparation,"R. Hardwick, Alexander D. Forrence, J. Krakauer, and A. Haith",2019,2019-06-17,Nature Human Behaviour,3,1252 - 1262,"Habits are commonly conceptualized as learned associations whereby a stimulus triggers an associated response1–3. We propose that habits may be better understood as a process whereby a stimulus triggers only the preparation of a response, without necessarily triggering its initiation. Critically, this would allow a habit to exist without ever being overtly expressed, if the prepared habitual response is replaced by a goal-directed alternative before it can be initiated. Consistent with this hypothesis, we show that limiting the time available for response preparation4,5 can unmask latent habits. Participants practiced a visuomotor association for 4 days, after which the association was remapped. Participants easily learned the new association but habitually expressed the original association when forced to respond rapidly (~300–600 ms). More extensive practice reduced the latency at which habitual responses were prepared, in turn increasing the likelihood of their being expressed. The time-course of habit expression was captured by a computational model in which habitual responses are automatically prepared at short latency but subsequently replaced by goal-directed responses. Our results illustrate robust habit formation in humans and show that practice affects habitual behaviour in two distinct ways: by promoting habit formation and by modulating the likelihood of habit expression. Hardwick et al. show that habits in human behaviour consist of automatic preparation of an action in response to a trigger. Even though we can learn to control habits to perform different action responses, under time pressure, habitual responses resurface.",150,22,10.1038/s41562-019-0725-0,https://doi.org/10.1038/s41562-019-0725-0,0.7100
San94,Utility-Based Termination of Anytime Algorithms,Tuomas W. Sandhola and V. Lesser,1994,1994-07-01,,,,"This paper presents a method for automatically deriving a time- and content-dependent information value function for probabilistic information. This function describes analytically what real world value an agent can obtain by using a certain piece of information at a certain time. The general form of this function is formulated and a specific example with two-valued outputs is presented in the factory scheduling domain. The information value function forms a formal basis for decision-theoretic deliberation control, because the control decisions can be made in order to maximize a value directly derived from the agent''s situation in its environment. We show how an expert agent can use another agent''s communicated information value function to allocate the right amount of time to an anytime algorithm whose results the other agent will use. The particular anytime algorithm is generated from an incomplete algorithm by using prior execution statistics. This method enables a rational use of incomplete algorithms that are often effective, but suffer from not halting on every input. As an example, we present an anytime algorithm for determining 3-satisfiability (3SAT). The algorithm approximates 3SAT probabilistically by refining a satisfiability probability estimate over time. To enhance accuracy, both the initial satisfiability estimate and the performance profile of the anytime algorithm are parameterized by problem instance features. The result of each execution step of the algorithm is used to dynamically predict the results of future execution steps.",14,0.4,,https://www.semanticscholar.org/paper/88dc09b9d7a78d691c4ec6155e1ec3dc7434201c,0.7000
Zil99,Real-Time Problem-Solving with Contract Algorithms,"S. Zilberstein, F. Charpillet, and P. Chassaing",1999,1999-07-31,International Joint Conference on Artificial Intelligence,,1008-1015,"This paper addresses the problem of building an interruptible real-time system using contract algorithms. Contract algorithms offer a trade-off between computation time and quality of results, but their run-time must be determined when they are activated. Many AI techniques provide useful contract algorithms that are not interruptible. We show how to optimally sequence contract algorithms to create the best interruptible system with or without stochastic information about the deadline. These results extend the foundation of real-time problem-solving and provide useful guidance for embedding contract algorithms in applications.",37,1.4,,https://www.semanticscholar.org/paper/5ff823495a5ea5d652e1c9c049281f887909c520,0.6900
Zil95b,Optimizing Decision Quality with Contract Algorithms,S. Zilberstein,1995,1995-08-20,International Joint Conference on Artificial Intelligence,,1576-1582,"Contract algorithms offer a tradeoff between output quality and computation time provided that the amount of computation time is determined prior to their activation Originally they were introduced as an intermediate step in the composition of interruptible anytime algorithms However for many real-time tasks such as information gathering game playing, and a large class of planning problems contract algorithms offer an ideal mechanism to optimize decision quality This paper extends previous results regarding the meta-level control of contract algorithms by handling a more general type of performance description. The output quality of each contract algorithm is described by a probabilistic (rather than deterministic) conditional performance profile. Such profiles map input quality and computation time to a probability distribution of output quality. The composition problem is solved by an efficient off-line compilation technique that simplifies the run-time monitoring task.",25,0.8,,https://www.semanticscholar.org/paper/8594c7d5ae66214dc9405deb7e1ff7511fcb7df9,0.6700
Dez13,"Actions, Action Sequences and Habits: Evidence That Goal-Directed and Habitual Action Control Are Hierarchically Organized",A. Dezfouli and B. Balleine,2013,2013-12-01,PLoS Computational Biology,9,,"Behavioral evidence suggests that instrumental conditioning is governed by two forms of action control: a goal-directed and a habit learning process. Model-based reinforcement learning (RL) has been argued to underlie the goal-directed process; however, the way in which it interacts with habits and the structure of the habitual process has remained unclear. According to a flat architecture, the habitual process corresponds to model-free RL, and its interaction with the goal-directed process is coordinated by an external arbitration mechanism. Alternatively, the interaction between these systems has recently been argued to be hierarchical, such that the formation of action sequences underlies habit learning and a goal-directed process selects between goal-directed actions and habitual sequences of actions to reach the goal. Here we used a two-stage decision-making task to test predictions from these accounts. The hierarchical account predicts that, because they are tied to each other as an action sequence, selecting a habitual action in the first stage will be followed by a habitual action in the second stage, whereas the flat account predicts that the statuses of the first and second stage actions are independent of each other. We found, based on subjects' choices and reaction times, that human subjects combined single actions to build action sequences and that the formation of such action sequences was sufficient to explain habitual actions. Furthermore, based on Bayesian model comparison, a family of hierarchical RL models, assuming a hierarchical interaction between habit and goal-directed processes, provided a better fit of the subjects' behavior than a family of flat models. Although these findings do not rule out all possible model-free accounts of instrumental conditioning, they do show such accounts are not necessary to explain habitual actions and provide a new basis for understanding how goal-directed and habitual action control interact.",216,17,10.1371/journal.pcbi.1003364,https://doi.org/10.1371/journal.pcbi.1003364,0.6600
Zil94b,1 APPROXIMATE REASONING USING ANYTIME ALGORITHMS,S. Zilberstein and Stuart J. Russell,1994,,,,,"The complexity of reasoning in intelligent systems makes it undesirable, and sometimes infeasible, to find the optimal action in every situation since the deliberation process itself degrades the performance of the system. The problem is then to construct intelligent systems that react to a situation after performing the “right” amount of thinking. It is by now widely accepted that a successful system must trade off decision quality against the computational requirements of decision-making. Anytime algorithms, introduced by Dean, Horvitz and others in the late 1980’s, were designed to offer such a trade-off. We have extended their work to the construction of complex systems that are composed of anytime algorithms. This paper describes the compilation and monitoring mechanisms that are required to build intelligent systems that can efficiently control their deliberation time. We present theoretical results showing that the compilation and monitoring problems are tractable in a wide range of cases, and provide two applications to illustrate the ideas.",0,,,https://www.semanticscholar.org/paper/0463ac59bd6c2d42c775e04e634151a30b1efb8e,0.6500
Bre90,Ideal reformulation of belief networks,J. Breese and E. Horvitz,1990,1990-07-27,Conference on Uncertainty in Artificial Intelligence,,129-144,"The intelligent reformulation or restructuring of a belief network can greatly increase the efficiency of inference. However, time expended for reformulation is not available for performing inference. Thus, under time pressure, there is a tradeoff between the time dedicated to reformulating the network and the time applied to the implementation of a solution. We investigate this partition of resources into time applied to reformulation and time used for inference. We shall describe first general principles for computing the ideal partition of resources under uncertainty. These principles have applicability to a wide variety of problems that can be divided into interdependent phases of problem solving. After, we shall present results of our empirical study of the problem of determining the ideal amount of time to devote to searching for clusters in belief networks. In this work, we acquired and made use of probability distributions that characterize (1) the performance of alternative heuristic search methods for reformulating a network instance into a set of cliques, and (2) the time for executing inference procedures on various belief networks. Given a preference model describing the value of a solution as a function of the delay required for its computation, the system selects an ideal time to devote to reformulation. ∗This work was supported by Rockwell International Science Center and the National Science Foundation under Grant IRI-8703710.",53,1.5,,https://www.semanticscholar.org/paper/b07a5e09daaf90296c1cead402d9fbf73e688433,0.6400
Vie15,Modeling choice and reaction time during arbitrary visuomotor learning through the coordination of adaptive working memory and reinforcement learning,"Guillaume Viejo, M. Khamassi, A. Brovelli, and Benoît Girard",2015,2015-08-26,Frontiers in Behavioral Neuroscience,9,,"Current learning theory provides a comprehensive description of how humans and other animals learn, and places behavioral flexibility and automaticity at heart of adaptive behaviors. However, the computations supporting the interactions between goal-directed and habitual decision-making systems are still poorly understood. Previous functional magnetic resonance imaging (fMRI) results suggest that the brain hosts complementary computations that may differentially support goal-directed and habitual processes in the form of a dynamical interplay rather than a serial recruitment of strategies. To better elucidate the computations underlying flexible behavior, we develop a dual-system computational model that can predict both performance (i.e., participants' choices) and modulations in reaction times during learning of a stimulus–response association task. The habitual system is modeled with a simple Q-Learning algorithm (QL). For the goal-directed system, we propose a new Bayesian Working Memory (BWM) model that searches for information in the history of previous trials in order to minimize Shannon entropy. We propose a model for QL and BWM coordination such that the expensive memory manipulation is under control of, among others, the level of convergence of the habitual learning. We test the ability of QL or BWM alone to explain human behavior, and compare them with the performance of model combinations, to highlight the need for such combinations to explain behavior. Two of the tested combination models are derived from the literature, and the latter being our new proposal. In conclusion, all subjects were better explained by model combinations, and the majority of them are explained by our new coordination proposal.",56,5.2,10.3389/fnbeh.2015.00225,https://doi.org/10.3389/fnbeh.2015.00225,0.6400
Hor95,"Reasoning, Metareasoning, and Mathematical Truth: Studies of Theorem Proving under Limited Resources",E. Horvitz and A. Klein,1995,1995-08-18,Conference on Uncertainty in Artificial Intelligence,,306-314,"In earlier work, we introduced flexible inference and decision-theoretic metareasoning to address the intractability of normative inference. Here, rather than pursuing the task of computing beliefs and actions with decision models composed of distinctions about uncertain events, we examine methods for inferring beliefs about mathematical truth before an automated theorem prover completes a proof. We employ a Bayesian analysis to update belief in truth, given theorem-proving progress, and show how decision-theoretic methods can be used to determine the value of continuing to deliberate versus taking immediate action in time-critical situations.",18,0.6,,https://www.semanticscholar.org/paper/20c90c19d63ea051ed4aff4fb71276f1f5bc8d9e,0.6200
